Total eventos: 20001
Eventos con 3 hits: 1609
Eventos con 4 hits: 4962
Eventos con 3 o 4 hits: 6571
----------------------------------------
Evento 6015: ResX=-0.202 ResZ=-0.375
Evento 6029: ResX=0.079 ResZ=0.176
Evento 6032: ResX=-0.536 ResZ=-0.268
Evento 6033: ResX=-0.118 ResZ=0.044
Evento 6034: ResX=0.134 ResZ=0.111
Evento 6061: ResX=0.152 ResZ=0.163
Evento 6074: ResX=-0.010 ResZ=0.009
Evento 6075: ResX=0.011 ResZ=0.083
Evento 6076: ResX=-0.135 ResZ=-0.042
Evento 6082: ResX=0.103 ResZ=0.077
Evento 6086: ResX=-0.083 ResZ=0.190
Evento 6087: ResX=7.684 ResZ=-27.459
Evento 6096: ResX=-0.170 ResZ=-0.080
Evento 6098: ResX=-0.003 ResZ=-0.046
Evento 6144: ResX=0.077 ResZ=-0.233
Evento 6147: ResX=-0.189 ResZ=-0.004
Evento 6153: ResX=0.052 ResZ=-0.047
Evento 6182: ResX=0.023 ResZ=-0.101
Evento 6188: ResX=-0.037 ResZ=-0.163
Evento 6203: ResX=0.036 ResZ=0.029
Evento 6205: ResX=0.066 ResZ=0.219
Evento 6221: ResX=-0.064 ResZ=0.147
Evento 6230: ResX=-0.001 ResZ=0.086
Evento 6237: ResX=-0.059 ResZ=0.098
Evento 6301: ResX=-0.007 ResZ=-0.012
Evento 6317: ResX=0.080 ResZ=-0.024
Evento 6318: ResX=-0.018 ResZ=-0.026
Evento 6321: ResX=-0.006 ResZ=-0.109
